name;Ca;dCa;Co;dCo;Cu;dCu;Fe;dFe;Ni;dNi;Описание;is_solid;id;tags;status_id;is_solution;last_normalized;sample_mass;Sc;dSc;repeat_number;method_number;created_at;priority;series_base;is_series;V (ml);Плотность;Масса твердого (g);pH;Eh;Масса навески (g);Объем р-ра H2SO4 (ml);Масса железных окатышей (g);Масса Ca(OH)2 (g);Масса CaCO3 (g);merge_date;Al;Mg;dZn;merged_from;dMg;dCd;Pb;dSi;Zn;dS;dMn;Si;Mn;dPb;Cd;S;dAl;масса;общая;last_mass_volume_update;mass_volume_source;Разбавление;Ru;mIr;mAl;K;Ag;mSc;mCu;Ir;mPt;mAu;mCl;mFe;Os;mRh;Cl;mCa;Rh;Pd;mNi;mCd;mRu;Масса навески (mg);mK;Mo;mZn;V_aliq (l);last_mass_recalculation;mCo;mMn;Au;mPb;mMo;mOs;mS;mPd;mAg;Pt;mSi;mMg;mEh;C;dC;mC;mass_solid_copied_from_C;last_copy_check;skip_reason;mass_source_for_solid;mass_volume_copy_skipped;Масса;Hg;mHg;Массовая доля CaCO3;Массовая доля Ca(OH)2;Объем суспензии CaCO3;Объем суспензии Ca(OH)2;volume_calculation_note;mass_calculation_note
T2-L1P1A1;53.94;0.3889;0.3526;0.0562;0.0114;0.0161;2029.5;494.5652;0.5838;0.0104;0;0;559;[];3;0;2026-01-26T16:26:07.625682;309.86;1.0293;0.0048;0;0;0;0;0;0;247.7;1.2509;93.24;0;0;0;0;0;0;0;0;0.5067;0;0;0;0;0;0.1028;0;0.287;0;0;0;5.6197;0;0;2430;0;0;0;2026-02-03T10:05:45.923985;T2-L1P1C1;10;0;0;1.2551;0.373;0.0011;2.5496;0.0282;0;0;0;817.41;5027.0715;0;0;330;133.6094;0;0;1.4461;0;0;0;0.9239;0.001;0.7109;0.05;2026-02-06T10:07:06.436379;0.8734;13.92;0;0.2546;0.0025;0;6019.11;0;0.0027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L1P1A2;52.5375;0.2581;0.3961;0.0512;0.0096;0.0136;1990.6667;467.6904;0.6454;0.0071;0;0;560;[];3;0;2026-01-26T16:26:07.625684;331.1;1.0417;0.0045;0;0;0;0;0;0;255.58;1.2955;113.28;0;0;0;0;0;0;0;0;1.2068;0;0;0;0;0;0.105;0;0.326;0;0;0;5.865;0;0;2330;0;0;0;2026-02-03T10:05:45.924064;T2-L1P1C2;10;0;0;3.0843;0.361;0.0018;2.6624;0.0245;0;0;0;792.298;5087.746;0;0;310;134.2753;0;0;1.6495;0;0;0;0.9226;0.0011;0.8332;0.05;2026-02-06T10:07:06.436408;1.0124;14.9898;0;0.2684;0.0028;0;5955.014;0;0.0046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L2P2A1;64.272;0.3642;0.009;0.03;0.026;0.0095;1730;252.8203;0.021;0.0046;0;0;561;[];3;0;2026-01-26T16:26:07.625687;299.59;1.072;0.0074;0;0;0;0;0;0;294.59;1.017;7.5;0;0;0;0;0;0;0;0;0.1579;0;0;0;0;0;0.1065;0;0.035;0;0;0;4.4242;0;0;1210;0;0;0;2026-02-03T10:05:45.923998;T2-L2P2C1;10;0;0;0.4652;3.321;0.0011;3.158;0.0766;0;0;0;707.016;5096.407;0;0;240;189.3389;0;0;0.0619;0;0;0;9.7833;0.0004;0.1031;0.05;2026-02-06T10:07:06.436437;0.0265;13.0333;0;0.3137;0.0012;0;3564.539;0;0.0032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174.58999999999997 + 120.00 (жидкая фаза суспензии);0
T2-L2P2A2;108.229;0.5339;0.102;0.0385;0.111;0.0386;2373;399.4047;0.48;0.0061;0;0;562;[];3;0;2026-01-26T16:26:07.625690;301.9;1.0185;0.0071;0;0;0;0;0;0;296.9;1.0168;7.5;0;0;0;0;0;0;0;0;1.0523;0;0;0;0;0;0.1082;0;0.103;0;0;0;4.6486;0;0.0001;1610;0;0;0;2026-02-03T10:05:45.924005;T2-L2P2C2;10;0.0001;0;3.1243;1.05;0.0011;3.0239;0.3296;0;0;0;742.25;7045.437;0;0.0003;250;321.3319;0.0001;0;1.4251;0.0003;0.0003;0;3.1174;0.0007;0.3058;0.05;2026-02-06T10:07:06.436465;0.3028;13.8017;0;0.3212;0.0021;0;4780.09;0;0.0033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176.9 + 120.00 (жидкая фаза суспензии);0
T2-L1B4;86.594;0;0.047;0;0.648;0;117;0;0.969;0;0;0;563;[];3;0;2026-01-28T18:20:35.012375;8.9829;0;0;0;0;0;0;0;0;117.09;0.0767;-162.1607;0;0;0;0;0;0;0;0;10.042;0;0;0;0;0;0.037;0;0.057;0;0;0;0.2909;0;0.0003;310;0;0;0;2026-02-03T10:05:45.924083;T2-L1C4;0;0.0003;0;0;2.092;0.002;0;0;0.0001;0;0;0;0;0;0;30530;0;0.0013;0.0027;0;0;0;0;0;0.0013;0;0.05;0;0;0;0.0001;0;0;0;0;0;0;0.0005;0;0;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;0;0;0;0;0;0;0;0;1/2 от T2-1B4
T2-5C1;0;0;0;0;0;0;0;0;0;0;0;0;564;[];3;0;2026-02-02T14:36:41.018938;180.9192;0;0;0;0;2026-01-21 16:30:48;1;0;0;149.52;1.21;47.0988;null;null;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;0;null;0;0
T4-4C1;52.428;0;0.05;0;0.901;0;736;0;1.374;0;0;0;565;[];3;0;2026-01-26T16:26:07.625697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.007;0;0;0;0;0;0.0302;0;0.085;0;0;0;0.4443;0;0.0005;90;0;0;0;0;0;0;0.0008;0;0;2.7;0.0019;0;0;0.0001;0;0;0;0;0;0;25100;0;0.0011;0.0019;0;0;0;0;0;0.003;0;0.05;0;0;0;0.0001;0;0;0;0;0;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L1P1B4;248.96;0;0.054;0;0.23;0;232;0;1.561;0;0;0;566;[];3;0;2026-01-28T18:46:02.182200;42.6069;0;0;0;0;0;0;0;0;208.3171;0.2045;-248.5653;0;0;0.1;0;0;0;0;0;6.9047;0;0;0;0;0;0.0086;0;0.077;0;0;0;0.1882;0;0.0005;240;0;0;0;2026-02-03T10:05:45.924098;T2-L1P1C4;0;0.0002;0;147.0939;1.086;0.0008;0;4.8998;0;0.0021;0;158923.737;4942.4004;0;0.0043;7460;5303.7069;0.0002;0.0004;33.2547;0.0107;0.0043;0;23.1355;0.0015;1.6404;0.05;2026-02-06T10:07:06.436499;1.1504;4.0093;0;0.1832;0.032;0;5112.828;0.0085;0.017;0.0001;0;0;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;0;0;0;0;0;0;0;0;8.982899999999997 + 2.32*(55.0мл*1.2г/мл*0.2) + 3.0
T2-L1P1F1N1A4;65.954;0;0.002;0;0.022;0;12;0;0.025;0;0;0;567;[];3;0;2026-01-26T16:26:07.625721;1;0;0;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0.2099;0;0;0;0;0;0.0943;0;0.011;0;0;0;0.0501;0;0.0002;90;0;0;0;2026-02-03T10:05:45.924114;T2-L1P1F1N1C4;0;0;0;0;5.719;0.0011;0;0;0;0;0;0;0;0;0;490;0;0;0;0;0;0;0;0;0.0001;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L1P1A3;62.492;0;0.336;0;0.04;0;3921;0;0.682;0;0;0;568;[];3;0;2026-01-28T18:40:18.257339;172.89;0;0;0;0;0;0;0;0;170.69;1.0129;3.3;0;0;0;0;0;0;0;0;0.5067;0;0;0;0;0;0.1028;0;0.287;0;0;0;5.6197;0;0;2430;0;0;0;2026-02-03T10:05:45.924087;T2-L1P1C3;10;0;0;0.8649;0.373;0.0011;0;0.0683;0;0;0;563.277;6692.7549;0;0;330;106.6676;0;0;1.1641;0;0;0;0.6367;0.001;0.4899;0.05;2026-02-06T10:07:06.436529;0.5735;9.5923;0;0.1755;0.0017;0;4147.767;0;0.0019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117.89 + 52.80 (жидкая фаза суспензии);0
T2-L1P1A4;65.771;0;0.402;0;0.036;0;3830;0;0.812;0;0;0;569;[];3;0;2026-01-28T18:46:28.449483;172.09;0;0;0;0;0;0;0;0;169.89;1.0129;3.3;0;0;0;0;0;0;0;0;1.2068;0;0;0;0;0;0.105;0;0.326;0;0;0;5.865;0;0;2330;0;0;0;2026-02-03T10:05:45.924095;T2-L1P1C4;10;0;0;2.0502;0.361;0.0018;0;0.0612;0;0;0;526.659;6506.787;0;0;310;111.7384;0;0;1.3795;0;0;0;0.6133;0.0011;0.5538;0.05;2026-02-06T10:07:06.436575;0.683;9.964;0;0.1784;0.0019;0;3958.437;0;0.0031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117.09 + 52.80 (жидкая фаза суспензии);0
T1-6C1;0;0;0;0;0;0;0;0;0;0;0;0;570;[];1;0;2026-01-26T16:26:07.625729;1;0;0;0;0;2026-01-22 10:00:45;1;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-6C1;0;0;0;0;0;0;0;0;0;0;0;0;571;[];3;0;2026-02-01T22:56:49.272353;188.69;0;0;0;0;2026-01-23 09:54:58;0;0;0;149.29;1.2639;59.1;3.67;314;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-8A1;50.299;0.2828;1.0877;0;0.0644;0.0266;665;2.8284;29.663;0.8135;0;0;572;[];3;0;2026-01-29T11:31:43.430223;194.61;1.0093;0.0042;0;0;0;0;0;0;149.75;1.2996;67.29;0;0;0;0;0;0;0;0;30.0004;105.21;0.1508;0;12.7138;0.0082;0.0001;0.0948;0.6155;9.8288;0.0638;7.9437;3.513;0.0306;0.0014;581.9;0.693;0;0;2026-02-03T10:05:45.924386;T2-8C1;10;0.0002;0;38.1965;0.571;0.0006;1.285;0.082;0;0;0;1054.2096;846.678;0;0;828;64.0407;0;0;37.7669;0.0018;0.0003;0;0.727;0.0091;0.7837;0.05;2026-02-06T10:07:06.436610;1.3849;4.4728;0;0.0001;0.0116;0;740.8751;0;0.0008;0;10.1139;133.9534;0;1.6197;0.0031;2.0622;0;0;0;0;0;0;0.0012;0.0015;0;0;0;0;0;0
T2-8A2;51.49;0.3182;1.1032;0;0.0559;0.0265;679;8.4853;30.479;0.8368;0;0;573;[];3;0;2026-01-29T11:31:43.430223;193.22;1.013;0.0079;0;0;0;0;0;0;149.71;1.2906;65.265;0;0;0;0;0;0;0;0;30.8711;106.22;0.1531;0;13.5482;0.0077;0.0002;0.1134;0.6181;10.8894;0.0691;9.132;3.535;0.0351;0.0015;586.6;0.7566;0;0;2026-02-03T10:05:45.924395;T2-8C2;10;0.0002;0;39.5011;0.584;0.0006;1.2962;0.0715;0;0;0;808.6756;868.8145;0;0;632;65.884;0;0;38.9994;0.0019;0.0003;0;0.7473;0.0089;0.7909;0.05;2026-02-06T10:07:06.436642;1.4116;4.5232;0;0.0003;0.0114;0;750.584;0;0.0008;0;11.6849;135.9138;0;1.6443;0.0049;2.104;0;0;0;0;0;0;0.0014;0.0018;0;0;0;0;0;0
T2-L6P6F6D22;355.95;7.1418;0;0;0.0336;0.0059;225.05;0.2121;0.1858;0.0051;0;0;574;[];3;0;2026-01-26T16:26:07.625739;13.9171;0.9711;0.0048;0;0;0;0;0;0;0;0;20.8757;0;0;0.102;0;0;0;0;0;5.0125;5.6465;0.0077;0;0.2015;0.0006;0.0198;0.1441;0.0689;2.9698;0.0015;8.6407;0.1712;0.0062;0.0024;289.3;0.0431;0;0;0;0;0;0;0;34.1958;0;0;6.6249;0.2292;0;0;0;0;1535.3154;0;0;0;2428.3293;0;0;1.2675;0.0164;0;0;0;0;0.47;0.05;2026-02-06T10:07:06.436670;0;1.1679;0;0.1351;0;0;1973.6358;0;0;0;58.9478;38.521;0;0.0169;0.0002;0.1153;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L7P7F7D1;291.849;9.051;0.0728;0;1.4516;0.0255;136;0.2828;2.964;0.0836;0;0;575;[];3;0;2026-02-01T22:56:27.611336;17.6552;0.9819;0.005;0;0;0;0;0;0;0;0;26.4828;0;0;0.1037;0;0;0;0;0;8.9572;2.8605;0.0158;0;0.046;0.0011;0.0091;0.2113;0.0315;6.7882;0.0012;11.5533;0.096;0.0039;0.0014;314.9;0.0651;0;0;0;0;0;0.0005;0.0009;76.2494;1.348;0.0011;8.3586;12.3569;0.0001;0.0026;0;251182.25;1157.718;0;0.0068;29507;2484.4033;0.0008;0.0013;25.2314;0.0119;0.0043;0;11.475;0.0022;0.2681;0.05;2026-02-06T10:07:06.436697;0.6197;0.8172;0;0.0775;0.0187;0;2680.628;0.0111;0.0094;0.0003;98.349;24.3504;0;0.0851;0.0016;0.7244;0;0;0;0;0;0;0.0008;0.0068;0;0;0;0;0;0
T2-L7P7F7D2;214.432;8.2024;0.0551;0;1.4436;0.0311;116;0.4243;2.066;0.0795;0;0;576;[];3;0;2026-02-01T22:56:37.193501;13.9171;1.0007;0.0047;0;0;0;0;0;0;0;0;20.8757;0;0;0.0993;0;0;0;0;0;7.5236;3.0285;0.0131;0;0.0403;0.0022;0.0077;0.052;0.0585;6.5054;0.0011;3.5237;0.074;0.0095;0.0014;275.5;0.0679;0;0;0;0;0;0.0004;0.0007;52.7224;1.491;0.0014;7.0125;10.1162;0.0001;0.0028;0.0007;111904.4159;812.882;0;0.0056;15969;1502.6544;0.0008;0.0012;14.4777;0.0098;0.0028;0;10.4483;0.0016;0.4099;0.05;2026-02-06T10:07:06.436725;0.3861;0.5186;0.0001;0.054;0.0112;0;1930.5947;0.0084;0.0098;0.0004;24.6927;21.2225;0;0.0762;0.0009;0.534;0;0;0;0;0;0;0.0017;0.0119;0;0;0;0;0;0
T2-L8P8F8Z1;52.869;0.1061;0.2273;0;0.0101;0.0003;1600;55.1543;5.872;0.1645;0;0;577;[];3;0;2026-01-29T12:32:08.753833;0;0.9567;0.0059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.3244;79.125;0.1565;0;3.2173;0.0228;0.0004;0.0392;0.2191;33.9411;0.011;5.1653;1.738;0.019;0.0001;1065;0.0891;0;0;0;0;10;0.0001;0;0;0.393;0.0011;0;0;0;0;0;0;0;0;0;307;0;0;0;0;0;0;0;0;0.0021;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4076;0.0532;0;0;0;0;0;0;0;0.0029;0;0;0;0;0;0;0
T2-L8P8F8Z2;55.83;0.3323;0.2966;0;0.0102;0.0006;1761;53.033;6.45;0.2117;0;0;578;[];3;0;2026-01-29T12:32:08.753833;0;0.943;0.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.5787;98.955;0.1772;0;7.559;0.0252;0.0005;0.0274;0.28;65.0538;0.0133;6.2547;2.189;0.0052;0.0007;1202.9;0.0693;0;0;0;0;10;0.0001;0;0;0.307;0.0011;0;0;0;0;0;0;0;0;0;290;0;0;0;0;0;0;0;0;0.0023;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5207;0.064;0;0;0;0;0;0;0;0.003;0;0;0;0;0;0;0
T2-L8A1;47.064;0;0.6948;0;4.4615;0.2206;5243;245.3661;19.963;0.7784;0;0;579;[];3;0;2026-01-29T12:32:08.753833;319.73;0.8106;0.0099;0;0;0;0;0;0;217.04;1.4731;154.035;0;0;0;0;0;0;0;0;152.7284;156.35;0.6539;0;9.6874;0.0734;0.1145;0.2718;0.6184;3417.4471;0.0898;5.8343;4.192;0.0433;0.0026;8499.5;21.0718;0;0;2026-02-03T10:05:45.924403;T2-L8C1;10;0.0067;0.0024;331.4817;12.799;0.0118;1.7593;9.6832;0.0011;0.0002;0;724.9136;11379.4072;0.0006;0.0028;334;102.1477;0.0013;0.0018;43.3277;0.0056;0.0145;0;27.7789;0.0296;1.3422;0.05;2026-02-06T10:07:06.436772;1.508;9.0983;0;0.2485;0.0642;0.0013;18447.3148;0.0039;0.0256;0.0001;12.6628;339.342;0;1.402;0.3199;3.0429;0;0;0;0;0;0;0.0013;0.0028;0;0;0;0;149.75 + 67.29 H2SO4;0
T2-L8A2;46.119;0.1697;0.6616;0;4.2761;0.297;5012;85.5599;18.884;0.8661;0;0;580;[];3;0;2026-01-29T12:32:08.753833;314.66;0.8031;0.0098;0;0;0;0;0;0;214.98;1.4637;149.52;0;0;0;0;0;0;0;0;142.7929;167.15;0.7008;0;13.0815;0.0761;0.0917;0.2956;0.6069;3485.3293;0.0993;6.2;3.981;0.0479;0.0024;7735;23.9002;0;0;2026-02-03T10:05:45.924411;T2-L8C2;10;0.0061;0.0024;306.9762;11.924;0.0109;1.7265;9.1928;0.0011;0.0002;0;715.8834;10774.7976;0.0006;0.0026;333;99.1466;0.0012;0.0017;40.5968;0.0052;0.0131;0;25.6342;0.0276;1.3047;0.05;2026-02-06T10:07:06.436799;1.4223;8.5584;0;0.1971;0.0593;0.0013;16628.703;0.0037;0.0234;0.0001;13.3288;359.3391;0;1.496;0.3517;3.2161;0;0;0;0;0;0;0.0013;0.0028;0;0;0;0;149.71 + 65.27 H2SO4;0
T2-L6P6F6N6E2;313.3425;5.3033;0.012;0;0.036;0.0064;154.5;1.6617;0.182;0.0037;0;0;581;[];3;0;2026-01-29T12:32:08.753833;119.4;0.9794;0.0056;0;0;0;0;0;0;0;0;179.1;0;0;0.0998;0;0;0;0;0;5.1508;4.0407;0.0087;0;0.0958;0.0001;0.0052;0.1217;0.0367;3.6062;0.0016;7.3033;0.135;0.009;0.0002;173.15;0.0357;0;0;0;0;0;0.0001;0;308.119;0.8895;0.0013;58.5874;2.1535;0;0;0;1122156.613;9242.1343;0;0.006;18759;18744.0353;0.0001;0.0003;10.8872;0.012;0.006;0;53.2096;0.0009;2.1954;0.05;2026-02-06T10:07:06.436826;0.7178;8.0757;0;0.3111;0.0538;0;10357.7705;0.0179;0.0778;0;436.8808;241.7132;0;0.0212;0.0001;1.2682;0;0;0;0;0;0;0.0005;0.0299;0;0;0;0;0;0
T2-L7P7F7N7E1;283.433;5.9397;0.0137;0;0.0303;0.0058;132.5;0.3536;0.321;0.0071;0;0;582;[];3;0;2026-01-29T12:32:08.753833;179.536;0.9542;0.0037;0;0;0;0;0;0;0;0;269.304;0;0;0.0992;0;0;0;0;0;4.6373;4.158;0.0084;0;0.1131;0.0001;0.005;0.1444;0.0257;2.5456;0.0011;8.6663;0.129;0.0123;0.0003;157.65;0.0396;0;0;0;0;0;0.0001;0;419.6383;0.6845;0.0007;86.3474;2.7419;0;0;0;2680461.621;11990.1815;0;0.009;29621;25648.4008;0.0001;0.0002;29.0479;0.0271;0.009;0;61.9417;0.0007;2.3256;0.05;2026-02-06T10:07:06.436852;1.2397;11.6735;0;0.4525;0.0633;0;14266.0536;0.0181;0.0633;0;784.2303;376.2655;0;0.022;0.0015;1.9908;0;0;0;0;0;0;0.0005;0.0452;0;0;0;0;0;0
T2-L7P7F7N7E2;285.5985;7.9903;0.0152;0;0.0442;0.0052;136.5;0.6364;0.4;0.007;0;0;583;[];3;0;2026-01-29T12:32:08.753833;188.704;0.9677;0.0028;0;0;0;0;0;0;0;0;283.056;0;0;0.1019;0;0;0;0;0;4.6482;3.7715;0.0082;0;0.0898;0.0004;0.0054;0.1715;0.0341;2.5456;0.0013;9.564;0.133;0.0034;0.0003;162.95;0.0325;0;0;0;0;0;0.0001;0;430.3896;0.802;0.0004;89.602;4.0926;0;0;0;1910882.63;12638.9087;0;0.0093;20637.5;26444.3471;0.0001;0.0003;37.0371;0.0278;0.0093;0;74.2594;0.0007;3.1574;0.05;2026-02-06T10:07:06.436884;1.4074;12.3148;0;0.5;0.0648;0;15087.9867;0.0278;0.037;0;885.5569;349.2135;0;0.0229;0.0014;2.1204;0;0;0;0;0;0;0.0004;0.037;0;0;0;0;0;0
T2-L8P8F8N8A1;49.67;0.2546;0;0;0.0035;0.0033;259.05;1.2021;0.1496;0.0032;0;0;584;[];3;0;2026-01-29T12:32:08.753833;0;1.0207;0.0133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0804;85.295;0.0107;0;10.3308;0.0004;0.0373;0.0033;0.0237;5.1619;0.0144;0.7596;2.381;0.0367;0.0026;358.15;0.0095;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0441;0.0019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L8P8F8N8A2;52.76;0.2546;0;0;0.0051;0.0013;17.935;0.1485;0.023;0.0007;0;0;585;[];3;0;2026-01-29T12:32:08.753833;0;1.0363;0.0131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0282;70.74;0.0009;0;4.6103;0.0004;0.0272;0.0002;0.0117;2.687;0.0062;0.2398;0.5142;0.0348;0.0006;178.9;0.0052;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0227;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L8P8F8N8G1;43.912;0.1061;0.0314;0;0.0062;0.004;153;0.9192;0.245;0.0053;0;0;586;[];3;0;2026-02-01T22:56:49.272374;null;1.041;0.0104;0;0;0;0;0;0;150;0;-225;null;null;0;null;null;0;0;0;0.1318;67.49;0.0088;0;3.9457;0.0005;0.0002;0.0039;0.0696;6.0104;0.0142;0.5421;1.211;0.0166;0.0001;157.2;0.0077;0;0;0;0;10;0;0;0.1977;3.003;0.0004;1.5615;0.0093;0;0;0;471;229.5;0;0;314;65.868;0;0;0.3675;0.0001;0;0;4.5045;0.0001;0.1044;0.05;2026-02-06T10:07:06.436916;0.0471;1.8165;0;0.0003;0.0001;0;235.8;0;0.0006;0;0.8132;101.235;0;0.047;0.0005;0.0705;0;0;0;0;0;0;0.0001;0.0001;null;null;null;null;0;0
T2-L8P8F8N8G2;56.617;0.0424;0.0176;0;0.0062;0.0008;11;0.0544;0.04;0.0006;0;0;587;[];3;0;2026-02-01T22:56:49.272377;null;1.037;0.0114;0;0;0;0;0;0;100;0;-150;null;null;0;null;null;0;0;0;0.0506;70.33;0.001;0;4.7659;0.0006;0.0022;0.0016;0.0242;2.4042;0.005;0.1337;0.272;0.034;0.0001;88;0.0062;0;0;0;0;10;0;0;0.0506;4.569;0.0004;1.037;0.0062;0;0;0;352;11;0;0;352;56.617;0;0;0.04;0.0001;0;0;4.569;0.0001;0.0242;0.05;2026-02-06T10:07:06.436943;0.0176;0.272;0;0.0022;0.0001;0;88;0;0.0004;0;0.1337;70.33;0;0.023;0.0005;0.023;0;0;0;0;0;0;0.0004;0.0004;null;null;null;null;0;0
T2-L8P8A1;54.841;0.5303;0.3636;0;0.0323;0.0083;2345;270.1148;5.55;0.4057;0;0;588;[];3;0;2026-01-29T12:32:08.753833;592.12;0.9011;0.0051;0;0;0;0;0;0;476;1.2439;174.18;0;0;0;0;0;0;0;0;9.9095;125.85;0.2417;0;11.5258;0.0313;0.0005;0.1818;0.3212;256.6798;0.0955;16.3333;2.552;0.0318;0.0014;1575.6;0.3394;0;0;2026-02-03T10:05:45.924433;T2-L8P8C1;10;0.0001;0;47.1692;0.152;0.001;4.2892;0.1537;0;0;0;1732.64;11162.2;0;0;364;261.0432;0;0;26.418;0.0067;0.0005;0;0.7235;0.0024;1.5289;0.05;2026-02-06T10:07:06.437091;1.7307;12.1475;0;0.0024;0.0114;0;7499.856;0;0.0048;0;77.7465;599.046;0;0.6985;0.1173;3.3249;0;0;0;0;0;0;0.0025;0.0119;0;0;0;0;217.04000000000002 + 258.96 (жидкая фаза суспензии);0
T2-L8P8A2;52.415;0.3182;0.3568;0;0.0167;0.0021;2164;8.4853;5.095;0.3292;0;0;589;[];3;0;2026-01-29T12:32:08.753833;579.67;0.9031;0.0036;0;0;0;0;0;0;473.94;1.2231;158.595;0;0;0;0;0;0;0;0;5.1254;128.55;0.2126;0;12.5158;0.0284;0.0004;0.1457;0.3313;181.7264;0.096;14.4167;2.691;0.0407;0.0009;1465.6;0.0898;0;0;2026-02-03T10:05:45.924441;T2-L8P8C2;10;0.0001;0;24.2913;0.17;0.0011;4.2802;0.0791;0;0;0;1611.396;10256.0616;0;0;340;248.4157;0;0;24.1472;0.0043;0.0005;0;0.8057;0.0021;1.5702;0.05;2026-02-06T10:07:06.437126;1.691;12.7537;0;0.0019;0.01;0;6946.0646;0;0.0052;0;68.3265;609.2499;0;0.6762;0.1025;3.2048;0;0;0;0;0;0;0.0029;0.0137;0;0;0;0;214.98000000000002 + 258.96 (жидкая фаза суспензии);0
T2-8B1;49.627;34.528;0.0314;0.0383;0.6206;0.0047;459;9.3338;0.887;0.0214;0;0;590;[];3;0;2026-01-29T12:32:08.753833;67.29;0.9516;0.0073;1;8;2026-01-23 12:14:52;1;T2-8C1;1;149.75;0.4493;-123.69;0;0;0.103;0;0;0;0;0;16.8141;11.97;0.0312;0;0.0283;0.0254;0.0219;2.007;0.0366;2.1284;0.5169;13.3333;0.278;0.9062;0.0003;73.2;0.0751;0;0;2026-02-03T10:05:45.924390;T2-8C1;0;0.0006;0.0033;549.2334;2.218;0.0013;31.0841;20.2719;0.0001;0.0098;0;1295071.18;14993.2573;0;0.0229;39647;1621.0684;0.0007;0.0016;28.9739;0.0098;0.0196;0;72.4511;0.002;1.1955;0.05;2026-02-06T10:07:06.437154;1.0257;9.0809;0;0.7154;0.0653;0;2391.0816;0.0523;0.0425;0.0003;435.5329;391.0006;0;0.063;0.0082;2.0579;1;0;0;Масса образца (g) из пробы C;0;0;0.0008;0.0261;0;0;0;0;0;0
T2-L8C1;0;0;0;0;0;0;0;0;0;0;0;0;591;[];3;0;2026-02-01T22:56:49.272381;319.73;0;0;1;8;2026-01-23 12:14:52;1;T2-8C1;1;217.75;1.4683;152.97;null;null;0;67.29;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
